"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"2400","1","정상","70","PL",2,1,"A","S-10S","SS",11352,4,3,"삼성중공업(주)거제",34
"2401","1","정상","70","PL",2,1,"A","S-10S","SS",11352,4,3,"삼성중공업(주)거제",34
"2402","1","정상","70","PL",2,1,"A","S-10S","SS",11352,4,3,"삼성중공업(주)거제",34
"2403","1","정상","70","PL",3,962,"A","S-10S","SS",6294,3,2,"삼성중공업(주)거제",34
"2404","1","정상","70","PL",3,5201,"A","S-10S","SS",2068,2,1,"삼성중공업(주)거제",34
"2405","1","정상","70","PL",3,4735,"A","S-10S","SS",21242,2,1,"삼성중공업(주)거제",34
"2406","1","정상","70","PL",3,4948,"A","S-10S","SS",5857,9,9,"삼성중공업(주)거제",45
"2407","1","정상","70","PL",4,5073,"A","S-10S","SS",3839,2,1,"삼성중공업(주)거제",41
"2408","1","정상","70","PL",4,944,"A","S-10S","SS",10312,4,3,"삼성중공업(주)거제",38
"2409","0","정상","50","PL",6,3924,"A","S-10S","SS",4918,2,1,"성일",16
"2410","0","정상","30","PL",6,302,"A","S-10S","SS",15965,8,7,"성일",22
"2411","0","정상","30","WD",2,4422,"B","S-10S","SS",13174,11,8,"성일",22
"2412","0","정상","30","WD",2,4880,"B","S-10S","SS",4321,7,5,"성일",22
"2413","0","정상","30","FWH",1,4971,"A","S-80S","SS",18039,7,6,"성일",22
"2414","0","정상","30","FWH",1,4531,"A","S-80S","SS",3234,7,5,"성일",22
"2415","0","정상","70","FWL",2,3040,"A","S-10S","SS",13918,10,7,"건일산업(주)",23
"2416","0","정상","70","FWL",2,3721,"A","S-10S","SS",13914,8,5,"건일산업(주)",24
"2417","1","정상","70","N",2,2109,"A","S-10S","SS",18052,3,2,"삼성중공업(주)거제",38
"2418","1","정상","70","N",2,4564,"A","S-10S","SS",21432,6,5,"삼성중공업(주)거제",34
"2419","0","정상","70","FWH",6,2679,"A","S-10S","SS",20796,7,5,"건일산업(주)",24
"2420","0","정상","70","FWH",6,3974,"A","S-10S","SS",2411,8,5,"건일산업(주)",23
"2421","0","정상","30","PL",4,1844,"B","S-10S","SS",19892,11,8,"성일",15
"2422","0","정상","50","PL",4,4964,"B","S-10S","SS",10479,6,4,"성일",16
"2423","0","정상","30","PL",4,2045,"B","S-10S","SS",18813,11,8,"성일",15
"2424","0","정상","50","PL",4,4968,"B","S-10S","SS",9924,6,4,"성일",16
"2425","1","정상","50","PL",4,2400,"B","S-10S","SS",13223,4,2,"삼성중공업(주)거제",34
"2426","1","정상","70","N",2,2159,"A","S-10S","SS",21173,7,9,"삼성중공업(주)거제",38
"2427","0","정상","50","FWL",1,3931,"A","S-80S","SS",14308,8,7,"성일",16
"2428","0","정상","50","FWL",1,4866,"A","S-80S","SS",1487,8,6,"성일",16
"2429","1","정상","50","DM",2,2271,"B","S-10S","SS",2701,1,0,"삼성중공업(주)거제",34
"2430","0","정상","50","FWH",6,811,"A","S-10S","SS",12373,4,3,"성일",17
"2431","1","정상","70","FWL",2,601,"A","S-10S","SS",18220,2,1,"삼성중공업(주)거제",34
"2432","1","정상","70","FWH",6,1238,"A","S-10S","SS",12672,2,1,"삼성중공업(주)거제",34
"2433","1","정상","70","CDD",6,4539,"A","S-10S","SS",5839,2,1,"삼성중공업(주)거제",34
"2434","1","정상","70","CDD",6,2927,"A","S-10S","SS",17112,1,0,"삼성중공업(주)거제",34
"2435","0","준긴급","30","DM",2,2977,"B","S-10S","SS",12972,11,8,"성일",13
"2436","0","준긴급","30","WD",2,4274,"B","S-10S","SS",12117,7,4,"성일",13
"2437","0","준긴급","30","WD",2,1487,"B","S-10S","SS",6277,5,3,"성일",13
"2438","0","준긴급","30","WD",2,4638,"B","S-10S","SS",12855,8,5,"성일",13
"2439","0","준긴급","30","WD",2,4230,"B","S-10S","SS",12164,7,4,"성일",13
"2440","0","준긴급","30","WD",2,5072,"B","S-10S","SS",2357,8,6,"성일",13
"2441","0","준긴급","30","WD",0.75,1023,"B","S-80S","SS",979,2,1,"성일",13
"2442","0","정상","50","DM",2,2460,"B","S-10S","SS",8251,5,3,"건일산업(주)",8
"2443","0","정상","50","WD",2,601,"B","S-10S","SS",18077,1,0,"건일산업(주)",8
"2444","1","최소","70","PL",4,4530,"A","S-10S","SS",81,1,0,"삼성중공업(주)거제",15
"2445","1","정상","50","FW",6,4638,"A","T-6.35","CN",10980,4,2,"부흥",24
"2446","1","정상","50","FW",4,1,"A","T-6.35","CN",3141,2,1,"부흥",24
"2447","1","정상","40","FW",3,4343,"B","T-5.56","CN",19687,3,2,"부흥",31
"2448","1","정상","50","FW",3,102,"B","T-5.56","CN",2899,1,0,"부흥",13
"2449","1","정상","50","FW",6,472,"B","T-6.35","CN",4110,10,9,"부흥",65
"2450","1","정상","50","FW",6,3718,"B","T-6.35","CN",4592,2,1,"부흥",21
"2451","1","정상","50","FW",6,725,"B","T-6.35","CN",19953,5,3,"부흥",24
"2452","1","정상","50","FW",6,5202,"B","T-6.35","CN",18989,5,2,"부흥",24
"2453","1","정상","50","FW",1,2315,"A","T-3.2","CN",20460,1,0,"부흥",18
"2454","1","정상","50","FW",1,2128,"A","S-80S","CN",16559,8,0,"부흥",57
"2455","1","정상","50","FW",1,2128,"A","S-80S","CN",16559,8,0,"부흥",53
"2456","1","정상","40","FW",8,4306,"A","T-6.35","CN",8133,1,0,"부흥",23
"2457","1","정상","40","FW",8,4638,"A","T-6.35","CN",9000,3,1,"부흥",23
"2458","1","정상","30","FW",8,3142,"B","T-6.35","CN",5188,2,1,"부흥",17
"2459","1","정상","30","FW",8,3375,"B","T-6.35","CN",6176,4,3,"부흥",22
"2460","1","정상","30","FW",8,4585,"B","T-6.35","CN",21739,7,4,"부흥",17
"2461","1","정상","40","FW",6,4638,"A","T-6.35","CN",10662,4,2,"부흥",31
"2462","1","정상","30","FW",6,3909,"B","T-6.35","CN",17888,5,4,"부흥",22
"2463","1","정상","30","FW",6,2,"B","T-6.35","CN",18995,5,3,"부흥",21
"2464","1","정상","30","FW",6,5217,"B","T-6.35","CN",19007,5,3,"부흥",17
"2465","1","정상","40","FW",1,2138,"A","S-80S","CN",179,1,0,"부흥",6
"2466","1","정상","40","FW",1,4551,"A","T-3.2","CN",7,1,0,"부흥",6
"2467","1","준긴급","40","FW",1.5,4531,"A","T-3.81","CN",7190,1,0,"부흥",16
"2468","1","준긴급","40","FW",1.5,3939,"A","T-3.81","CN",7161,1,0,"부흥",16
"2469","1","준긴급","40","FW",1.5,2087,"A","T-3.81","CN",187,1,0,"부흥",16
"2470","1","준긴급","40","FW",1.5,2181,"A","T-3.81","CN",1083,1,0,"부흥",16
"2471","1","준긴급","40","FW",1.5,2109,"A","T-3.81","CN",946,1,0,"부흥",16
"2472","1","준긴급","40","FW",1.5,2087,"A","T-3.81","CN",187,1,0,"부흥",16
"2473","1","정상","30","DA",1,3041,"A","S-160","CS",7270,3,2,"성일SIM함안공장",28
"2474","1","정상","30","DA",1,2186,"A","S-160","CS",7268,3,2,"성일SIM함안공장",28
"2475","1","정상","40","DA",2,4716,"A","S-160","CS",20526,4,3,"(주)성광테크",29
"2476","1","정상","40","DA",2,149,"A","S-160","CS",7567,6,5,"(주)성광테크",40
"2477","1","정상","40","DA",2,2087,"A","S-160","CS",14355,2,1,"(주)성광테크",35
"2478","1","정상","40","DA",1,1,"A","S-160","CS",7396,5,3,"(주)성광테크",29
"2479","1","정상","40","DA",2,4716,"A","S-160","CS",20526,4,3,"(주)성광테크",29
"2480","1","정상","40","DA",2,149,"A","S-160","CS",7567,6,5,"(주)성광테크",40
"2481","1","정상","40","DA",2,2087,"A","S-160","CS",14355,2,1,"(주)성광테크",35
"2482","1","정상","40","DA",1,1,"A","S-160","CS",7396,5,3,"(주)성광테크",29
"2483","1","정상","50","DH",2,622,"A","S-80","CS",5692,4,3,"성일SIM함안공장",27
"2484","1","정상","30","PA",2,5204,"A","S-160","CS",3822,3,2,"성일SIM함안공장",28
"2485","1","정상","40","PA",2,1115,"A","S-160","CS",18258,8,7,"(주)성광테크",29
"2486","1","정상","40","PA",2,4807,"A","S-80","CS",3707,8,7,"(주)성광테크",29
"2487","1","정상","30","PA",2,1069,"A","S-160","CS",2093,5,4,"건일산업(주)",25
"2488","1","정상","30","PA",2,120,"A","S-160","CS",4874,3,2,"건일산업(주)",21
"2489","1","정상","30","PA",2,4876,"A","S-80","CS",3897,6,5,"건일산업(주)",21
"2490","1","정상","30","DA",2,4881,"A","S-160","CS",9741,8,7,"건일산업(주)",28
"2491","1","정상","40","DA",3,1171,"A","S-80","CS",16971,6,5,"(주)성광테크",54
"2492","1","정상","30","DA",2,262,"A","S-160","CS",4952,2,1,"건일산업(주)",21
"2493","1","정상","30","DA",2,332,"A","S-160","CS",5371,2,1,"건일산업(주)",21
"2494","1","정상","30","DA",2,4799,"A","S-160","CS",7594,8,7,"건일산업(주)",29
"2495","1","정상","40","PA",3,5058,"A","S-40","CS",13710,11,10,"(주)성광테크",42
"2496","1","정상","30","PA",3,259,"A","S-80","CS",10494,4,3,"건일산업(주)",18
"2497","1","정상","40","PA",3,2460,"A","S-80","CS",16681,1,0,"(주)성광테크",48
"2498","1","정상","30","DA",1,4605,"B","S-160","CS",11297,2,1,"건일산업(주)",27
"2499","1","정상","30","DA",1,5274,"B","S-160","CS",21454,8,7,"건일산업(주)",22
"2500","1","정상","30","DA",1,5077,"B","S-160","CS",14275,2,1,"건일산업(주)",25
"2501","1","정상","30","DA",1,96,"B","S-160","CS",2610,7,6,"건일산업(주)",28
"2502","1","정상","30","DA",1,292,"B","S-160","CS",3443,9,8,"건일산업(주)",22
"2503","1","정상","30","DA",1,5251,"B","S-160","CS",19419,4,3,"건일산업(주)",17
"2504","1","정상","30","DA",1,1289,"B","S-160","CS",2945,3,2,"건일산업(주)",22
"2505","1","정상","30","DA",1,5251,"B","S-160","CS",19419,4,3,"건일산업(주)",17
"2506","1","정상","30","DA",1,1289,"B","S-160","CS",2890,3,2,"건일산업(주)",22
"2507","1","정상","30","DA",1,4605,"B","S-160","CS",11297,2,1,"건일산업(주)",16
"2508","1","정상","30","DA",1,1503,"B","S-160","CS",2750,6,5,"건일산업(주)",27
"2509","1","정상","30","DA",1,76,"B","S-160","CS",1572,6,5,"건일산업(주)",22
"2510","1","정상","30","DA",1,4587,"B","S-160","CS",11273,2,1,"건일산업(주)",27
"2511","1","정상","30","DA",1,241,"B","S-160","CS",21200,7,6,"건일산업(주)",22
"2512","1","정상","30","DA",1,1296,"B","S-160","CS",3144,3,2,"건일산업(주)",22
"2513","1","정상","30","DH",2,4796,"B","S-80","CS",4742,8,6,"(주)성광테크",25
"2514","1","정상","30","PA",2,2027,"B","S-160","CS",16076,11,10,"건일산업(주)",21
"2515","1","정상","50","PA",2,222,"B","S-160","CS",4807,2,1,"건일산업(주)",21
"2516","1","정상","50","PA",2,738,"B","S-160","CS",6369,1,0,"건일산업(주)",16
"2517","1","정상","30","PA",2,3429,"B","S-160","CS",17864,6,5,"(주)성광테크",19
"2518","1","정상","30","PA",2,1904,"B","S-160","CS",13235,5,4,"(주)성광테크",26
"2519","1","정상","30","PA",2,4647,"B","S-160","CS",18979,1,0,"(주)성광테크",15
"2520","1","정상","30","PA",2,575,"B","S-160","CS",9136,5,4,"건일산업(주)",21
"2521","1","정상","30","PA",2,1382,"B","S-160","CS",10223,2,1,"건일산업(주)",21
"2522","1","정상","30","PA",2,4940,"B","S-160","CS",3934,4,3,"(주)성광테크",32
"2523","1","정상","30","DA",3,44,"B","S-80","CS",8815,4,3,"(주)성광테크",32
"2524","1","정상","40","DA",3,2954,"B","S-80","CS",19593,4,3,"(주)성광테크",37
"2525","1","정상","30","DA",3,4638,"B","S-80","CS",21605,1,0,"건일산업(주)",16
"2526","1","정상","30","DA",3,4274,"B","S-80","CS",21707,4,3,"건일산업(주)",21
"2527","1","정상","30","DA",3,4581,"B","S-80","CS",5550,4,2,"건일산업(주)",28
"2528","1","정상","30","PA",3,339,"B","S-80","CS",11918,6,5,"(주)성광테크",32
"2529","1","정상","30","PA",3,4638,"B","S-80","CS",21605,1,0,"(주)성광테크",19
"2530","1","정상","40","PA",3,4274,"B","S-80","CS",20865,1,0,"(주)성광테크",54
"2531","1","정상","30","PA",2,1355,"B","S-160","CS",14693,5,4,"(주)성광테크",19
"2532","1","정상","30","PA",2,926,"B","S-160","CS",11594,5,4,"(주)성광테크",26
"2533","1","정상","30","PA",3,102,"B","S-80","CS",4992,1,0,"(주)성광테크",22
"2534","1","정상","50","PA",3,5060,"B","S-80","CS",5284,2,1,"건일산업(주)",21
"2535","1","정상","30","PA",3,2669,"B","S-80","CS",17641,2,1,"(주)성광테크",19
"2536","1","정상","40","PA",3,103,"B","S-80","CS",10802,5,4,"(주)성광테크",37
"2537","1","정상","30","PA",3,74,"B","S-80","CS",13184,6,5,"(주)성광테크",32
"2538","1","정상","30","PA",3,3767,"B","S-80","CS",21131,8,10,"(주)성광테크",32
"2539","1","정상","30","PA",3,3989,"B","S-80","CS",20999,4,3,"건일산업(주)",25
"2540","1","정상","30","PA",3,4638,"B","S-80","CS",21605,1,0,"건일산업(주)",16
"2541","1","정상","40","PA",3,4382,"B","S-80","CS",21793,5,4,"(주)성광테크",37
"2542","1","정상","30","PA",3,2099,"B","S-80","CS",2911,4,2,"건일산업(주)",16
"2543","1","정상","30","DH",2,1091,"B","S-80","CS",21250,6,5,"(주)성광테크",15
"2544","1","정상","30","DH",2,4952,"B","S-80","CS",4766,6,5,"(주)성광테크",23
"2545","1","정상","30","PA",4,3129,"B","S-40","CS",18821,10,9,"(주)성광테크",32
"2546","1","정상","30","PA",3,2188,"B","S-80","CS",17370,5,4,"(주)성광테크",32
"2547","1","정상","30","PA",3,4406,"B","S-80","CS",21830,4,3,"(주)성광테크",19
"2548","1","정상","30","PA",3,1356,"B","S-80","CS",17710,4,3,"건일산업(주)",21
"2549","1","정상","30","PA",6,5272,"B","S-40","CS",16001,3,2,"(주)성광테크",36
"2550","1","정상","40","PA",6,80,"B","S-40","CS",16789,3,2,"(주)성광테크",37
"2551","1","정상","30","PA",6,5272,"B","S-40","CS",16001,3,2,"건일산업(주)",28
"2552","1","정상","40","AU",1.5,1413,"A","S-80","CS",5843,5,4,"(주)성광테크",42
"2553","1","정상","40","AU",1.5,1560,"A","S-80","CS",12379,7,6,"(주)성광테크",23
"2554","1","정상","30","AU",1.5,1127,"A","S-80","CS",197,1,0,"성일SIM함안공장",21
"2555","1","정상","30","AU",1.5,3126,"A","S-80","CS",18116,3,2,"성일SIM함안공장",21
"2556","1","정상","30","CDW",2,934,"A","S-160","CS",17239,9,8,"성일SIM함안공장",34
"2557","1","정상","40","CDW",2,1649,"A","S-160","CS",14483,3,2,"(주)성광테크",37
"2558","1","정상","40","CDW",2,1764,"A","S-160","CS",15651,4,3,"(주)성광테크",29
"2559","1","정상","40","DA",2,801,"A","S-160","CS",14442,9,8,"(주)성광테크",29
"2560","1","정상","30","DA",2,3872,"A","S-80","CS",2851,6,5,"성일SIM함안공장",22
"2561","1","정상","40","DA",2,801,"A","S-160","CS",14442,9,8,"(주)성광테크",37
"2562","1","정상","30","DA",2,3872,"A","S-80","CS",2851,6,5,"성일SIM함안공장",22
"2563","1","정상","40","PA",2,1918,"A","S-160","CS",15072,7,6,"(주)성광테크",35
"2564","1","정상","40","PA",2,2008,"A","S-160","CS",15254,7,6,"(주)성광테크",29
"2565","1","정상","40","PA",2,3052,"A","S-160","CS",3959,10,9,"(주)성광테크",33
"2566","1","정상","40","PA",0.5,3110,"A","S-80","CS",19529,4,3,"(주)성광테크",29
"2567","1","정상","40","PA",0.5,1,"A","S-80","CS",1004,2,1,"(주)성광테크",29
"2568","1","정상","40","PA",2,3927,"A","S-160","CS",7622,6,5,"(주)성광테크",35
"2569","1","정상","30","PA",2,1291,"A","S-160","CS",10604,3,2,"성일SIM함안공장",21
"2570","1","정상","40","PA",2,4561,"A","S-160","CS",4936,11,10,"(주)성광테크",35
"2571","1","정상","40","PA",0.5,3852,"A","S-80","CS",20294,4,3,"(주)성광테크",29
"2572","1","정상","40","PA",0.5,1,"A","S-80","CS",1004,2,1,"(주)성광테크",29
"2573","1","정상","30","PA",2,4537,"A","S-160","CS",5323,6,5,"성일SIM함안공장",21
"2574","1","정상","40","PA",0.5,3852,"A","S-80","CS",20294,4,3,"(주)성광테크",29
"2575","1","정상","40","PA",0.5,1,"A","S-80","CS",1004,2,1,"(주)성광테크",48
"2576","1","정상","30","PA",2,4537,"A","S-160","CS",5323,6,5,"성일SIM함안공장",21
"2577","1","정상","40","PA",2,5122,"A","S-160","CS",7923,7,6,"(주)성광테크",35
"2578","1","정상","40","PA",0.5,3852,"A","S-80","CS",20294,4,3,"(주)성광테크",29
"2579","1","정상","40","PA",0.5,1,"A","S-80","CS",1004,2,1,"(주)성광테크",29
"2580","1","정상","30","PA",2,4537,"A","S-160","CS",5323,6,5,"성일SIM함안공장",21
"2581","1","정상","30","PA",2,2159,"A","S-160","CS",20432,3,2,"성일SIM함안공장",21
"2582","1","정상","40","PL",2,1120,"A","S-160","CS",19319,3,2,"(주)성광테크",35
"2583","1","정상","40","PL",2,5055,"A","S-80","CS",10541,10,9,"(주)성광테크",29
"2584","1","정상","40","PL",2,400,"A","S-160","CS",10430,5,4,"(주)성광테크",37
"2585","1","정상","40","PL",2,1579,"A","S-160","CS",12644,4,3,"(주)성광테크",35
"2586","1","정상","40","PL",2,2533,"A","S-160","CS",14457,3,2,"(주)성광테크",40
"2587","1","정상","30","PL",0.5,3872,"A","S-80","CS",20309,4,3,"건일산업(주)",28
"2588","1","정상","30","PL",0.5,1,"A","S-80","CS",1004,2,1,"건일산업(주)",25
"2589","1","정상","30","PL",2,4558,"A","S-160","CS",5412,6,5,"건일산업(주)",25
"2590","1","정상","30","PL",2,5223,"A","S-160","CS",9726,8,7,"건일산업(주)",28
"2591","1","정상","40","DA",3,3020,"A","S-80","CS",19536,3,2,"(주)성광테크",37
"2592","1","정상","40","DA",3,2527,"A","S-80","CS",21569,6,5,"(주)성광테크",49
"2593","1","정상","40","PA",3,4638,"A","S-80","CS",21929,3,2,"(주)성광테크",37
"2594","1","정상","50","PA",3,3431,"A","S-80","CS",18942,1,0,"건일산업(주)",19
"2595","1","정상","40","PA",3,2496,"A","S-80","CS",1806,6,5,"(주)성광테크",37
"2596","1","정상","30","PA",3,3903,"A","S-80","CS",4537,3,2,"건일산업(주)",28
"2597","1","정상","30","PA",3,1057,"A","S-80","CS",1607,3,2,"건일산업(주)",27
"2598","1","정상","30","PA",2,3937,"A","S-80","CS",2830,5,4,"건일산업(주)",28
"2599","1","정상","40","PA",4,2121,"A","S-40","CS",9849,6,8,"(주)성광테크",44
"2600","1","정상","40","PA",4,3047,"A","S-40","CS",13627,8,7,"(주)성광테크",37
"2601","1","정상","40","PA",4,2967,"A","S-40","CS",21990,9,8,"(주)성광테크",37
"2602","1","정상","50","PA",6,2776,"A","S-40","CS",8127,7,6,"(주)성광테크",44
"2603","1","정상","40","PA",6,2527,"A","S-40","CS",1964,4,3,"(주)성광테크",37
"2604","1","정상","40","PA",6,583,"A","S-40","CS",3667,8,7,"(주)성광테크",37
"2605","1","정상","40","DA",1,296,"B","S-160","CS",20279,4,3,"(주)성광테크",29
"2606","1","정상","30","DA",1,920,"B","S-160","CS",4548,8,7,"건일산업(주)",23
"2607","1","정상","40","DA",1,296,"B","S-160","CS",20279,4,3,"(주)성광테크",29
"2608","1","정상","30","DA",1,501,"B","S-160","CS",2752,6,5,"건일산업(주)",22
"2609","1","정상","30","DA",2,5262,"B","S-160","CS",4051,3,2,"(주)성광테크",32
"2610","1","정상","30","DA",2,135,"B","S-160","CS",11641,9,8,"(주)성광테크",22
"2611","1","정상","30","DA",2,285,"B","S-160","CS",5817,3,2,"건일산업(주)",21
"2612","1","정상","30","DA",2,4773,"B","S-160","CS",3232,4,3,"건일산업(주)",21
"2613","1","정상","30","DA",2,400,"B","S-160","CS",5796,2,1,"(주)성광테크",22
"2614","1","정상","40","DH",2,2689,"B","S-80","CS",14966,5,4,"(주)성광테크",40
"2615","1","정상","30","DH",2,2945,"B","S-80","CS",13554,5,4,"(주)성광테크",12
"2616","1","정상","30","DH",2,3140,"B","S-80","CS",13134,4,3,"(주)성광테크",23
"2617","1","정상","30","DH",2,1384,"B","S-80","CS",12458,6,5,"(주)성광테크",23
"2618","1","정상","30","DH",2,473,"B","S-80","CS",6069,5,4,"(주)성광테크",23
"2619","1","정상","30","DH",2,3145,"B","S-80","CS",13144,4,3,"(주)성광테크",23
"2620","1","정상","50","PA",2,96,"B","S-160","CS",13208,8,7,"성일SIM함안공장",56
"2621","1","정상","50","PA",2,219,"B","S-160","CS",3339,1,0,"성일SIM함안공장",36
"2622","1","정상","40","PL",2,944,"B","S-160","CS",15264,9,8,"(주)성광테크",29
"2623","1","정상","40","PL",2,1197,"B","S-160","CS",13265,9,8,"(주)성광테크",29
"2624","1","정상","40","PL",2,419,"B","S-160","CS",4488,1,0,"(주)성광테크",33
"2625","1","정상","50","PL",2,530,"B","S-160","CS",10421,5,4,"성일SIM함안공장",44
"2626","1","정상","30","PL",2,1756,"B","S-160","CS",12641,3,2,"(주)성광테크",19
"2627","1","정상","30","PL",2,450,"B","S-160","CS",12491,7,6,"(주)성광테크",19
"2628","1","정상","50","PL",2,469,"B","S-160","CS",4826,1,0,"성일SIM함안공장",36
"2629","1","정상","40","PL",2,1940,"B","S-160","CS",11872,1,0,"(주)성광테크",33
"2630","1","정상","30","DA",3,4809,"B","S-80","CS",8019,4,3,"(주)성광테크",32
"2631","1","정상","30","PA",3,4903,"B","S-80","CS",11631,5,4,"(주)성광테크",23
"2632","1","정상","30","PA",3,1182,"B","S-80","CS",16767,5,4,"(주)성광테크",19
"2633","1","정상","30","PA",3,1353,"B","S-80","CS",13611,2,1,"(주)성광테크",26
"2634","1","정상","40","DA",4,807,"B","S-40","CS",13107,2,1,"(주)성광테크",42
"2635","1","정상","40","AU",1,1285,"A","S-80","CS",18276,1,0,"(주)성광테크",35
"2636","1","정상","30","AU",1,3911,"A","S-80","CS",1118,1,0,"건일산업(주)",21
"2637","1","정상","40","AU",1,4531,"A","S-80","CS",14261,5,4,"(주)성광테크",29
"2638","1","정상","40","AU",1,2172,"A","S-80","CS",7213,3,2,"건일산업(주)",31
"2639","1","정상","40","DA",1,749,"A","S-160","CS",2083,4,3,"(주)성광테크",29
"2640","1","정상","40","DA",1,116,"A","S-160","CS",21399,4,3,"(주)성광테크",29
"2641","1","정상","40","DA",1,4965,"A","S-160","CS",2644,9,8,"(주)성광테크",35
"2642","1","정상","40","DA",1,4965,"A","S-160","CS",3278,10,9,"(주)성광테크",35
"2643","1","정상","40","DA",1,1464,"A","S-160","CS",5370,10,9,"(주)성광테크",35
"2644","1","정상","40","N",1,1285,"A","S-80","CS",18276,1,0,"(주)성광테크",35
"2645","1","정상","30","N",1,2173,"A","S-80","CS",1315,3,2,"건일산업(주)",21
"2646","1","정상","30","N",0.75,4917,"A","S-80","CS",952,2,1,"건일산업(주)",27
"2647","1","정상","40","N",1,2121,"A","S-80","CS",1199,3,2,"(주)성광테크",42
"2648","1","정상","40","N",1,3058,"A","S-80","CS",1288,3,2,"(주)성광테크",29
"2649","1","정상","40","N",1,1063,"A","S-80","CS",65,1,0,"(주)성광테크",35
"2650","1","정상","40","N",1,2172,"A","S-80","CS",7373,5,4,"건일산업(주)",31
"2651","1","정상","40","N",0.75,4917,"A","S-80","CS",952,2,1,"(주)성광테크",29
"2652","1","정상","40","PA",3,4789,"A","S-80","CS",4229,3,2,"(주)성광테크",42
"2653","1","정상","40","AI",2,3732,"A","S-80","CS",18622,8,7,"(주)성광테크",35
"2654","1","정상","40","AI",2,4120,"A","S-80","CS",15138,2,1,"(주)성광테크",35
"2655","1","정상","40","AU",2,3732,"A","S-80","CS",17402,7,6,"(주)성광테크",35
"2656","1","정상","40","AU",2,1352,"A","S-80","CS",13215,11,10,"(주)성광테크",42
"2657","1","정상","40","AU",1,3911,"A","S-80","CS",1118,1,0,"건일산업(주)",29
"2658","1","정상","40","CDW",2,545,"A","S-160","CS",13699,6,5,"(주)성광테크",40
"2659","1","정상","40","CWR",2,1116,"A","S-80","CS",19261,5,4,"(주)성광테크",42
"2660","1","정상","40","CWR",2,1351,"A","S-80","CS",10871,8,7,"(주)성광테크",42
"2661","1","정상","40","CWS",2,1370,"A","S-80","CS",10131,5,4,"(주)성광테크",35
"2662","1","정상","40","CWS",2,4747,"A","S-80","CS",18087,5,4,"(주)성광테크",35
"2663","1","정상","40","CWS",2,1707,"A","S-80","CS",11794,7,6,"(주)성광테크",37
"2664","1","정상","40","CWS",2,4599,"A","S-80","CS",1697,6,5,"(주)성광테크",37
"2665","1","정상","40","DA",2,379,"A","S-160","CS",13140,11,10,"(주)성광테크",37
"2666","1","정상","40","DA",2,3897,"A","S-80","CS",2922,6,5,"(주)성광테크",29
"2667","1","정상","40","DA",2,3879,"A","S-160","CS",4333,5,4,"(주)성광테크",29
"2668","1","정상","30","DA",2,4787,"A","S-160","CS",5426,6,5,"건일산업(주)",21
"2669","1","정상","30","DA",2,1411,"A","S-160","CS",12599,5,4,"건일산업(주)",28
"2670","1","정상","40","DA",2,4716,"A","S-160","CS",21270,5,4,"(주)성광테크",29
"2671","1","정상","40","DA",2,5051,"A","S-160","CS",3884,3,2,"(주)성광테크",40
"2672","1","정상","30","DA",2,4744,"A","S-160","CS",5406,6,5,"건일산업(주)",21
"2673","1","정상","30","DA",2,300,"A","S-160","CS",8749,7,6,"건일산업(주)",25
"2674","1","정상","30","DA",2,527,"A","S-160","CS",6477,2,1,"건일산업(주)",25
"2675","1","정상","40","N",2,3732,"A","S-80","CS",17402,7,6,"(주)성광테크",35
"2676","1","정상","40","N",2,2025,"A","S-80","CS",10122,3,2,"(주)성광테크",35
"2677","1","정상","40","N",1,3887,"A","S-80","CS",7152,3,2,"(주)성광테크",29
"2678","1","정상","40","N",1,4770,"A","S-80","CS",11183,3,2,"(주)성광테크",29
"2679","1","정상","40","N",1,2123,"A","S-80","CS",1315,3,2,"건일산업(주)",31
"2680","1","정상","40","N",0.75,4917,"A","S-80","CS",952,2,1,"(주)성광테크",29
"2681","1","정상","50","PA",2,3099,"A","S-160","CS",4066,6,8,"(주)성광테크",29
"2682","1","정상","50","PA",2,4737,"A","S-80","CS",5484,7,6,"(주)성광테크",55
"2683","1","정상","40","PA",2,4750,"A","S-160","CS",21445,2,1,"(주)성광테크",29
"2684","1","정상","40","PA",2,2421,"A","S-160","CS",18449,8,7,"(주)성광테크",35
"2685","1","정상","40","PA",2,1143,"A","S-160","CS",16679,5,4,"(주)성광테크",37
"2686","1","정상","50","PA",2,1,"A","S-160","CS",18038,5,4,"(주)성광테크",36
"2687","1","정상","50","PA",0.5,4561,"A","S-160","CS",16479,9,8,"(주)성광테크",36
"2688","1","정상","50","PA",0.5,2139,"A","S-160","CS",11168,3,2,"(주)성광테크",29
"2689","1","정상","50","PA",2,1,"A","S-160","CS",18038,5,4,"(주)성광테크",36
"2690","1","정상","50","PA",0.5,4561,"A","S-160","CS",16479,9,8,"(주)성광테크",36
"2691","1","정상","50","PA",0.5,2139,"A","S-160","CS",11168,3,2,"(주)성광테크",29
"2692","1","정상","50","PA",0.5,4530,"A","S-160","CS",18069,6,5,"(주)성광테크",36
"2693","1","정상","50","PA",0.5,4561,"A","S-160","CS",16479,9,8,"(주)성광테크",36
"2694","1","정상","50","PA",0.5,2139,"A","S-160","CS",11168,3,2,"(주)성광테크",29
"2695","1","정상","40","PL",2,5190,"A","S-160","CS",11618,5,4,"(주)성광테크",35
