"","block_group","block_location","ship_type","weight","business","workday_plan","workday_record"
"19704","S","P","BC31",37,"1YARD",9,9
"19705","S","S","BC31",37,"1YARD",10,10
"19706","S","P","BC31",42,"1YARD",9,9
"19707","S","S","BC31",42,"1YARD",10,10
"19708","S","P","BC31",30,"1YARD",9,9
"19709","S","S","BC31",30,"1YARD",15,15
"19710","S","P","BC31",29,"1YARD",9,9
"19711","S","S","BC31",29,"1YARD",15,15
"19712","S","P","BC31",75,"1YARD",7,7
"19713","S","S","BC31",75,"1YARD",9,9
"19714","S","P","BC31",40,"1YARD",7,7
"19715","S","S","BC31",40,"1YARD",9,9
"19716","S","P","BC31",46,"1YARD",7,7
"19717","S","S","BC31",46,"1YARD",9,9
"19718","S","P","BC31",32,"1YARD",7,7
"19719","S","S","BC31",32,"1YARD",9,9
"19720","S","P","BC31",25,"1YARD",7,7
"19721","S","S","BC31",25,"1YARD",12,12
"19722","S","P","BC31",30,"1YARD",7,7
"19723","S","S","BC31",30,"1YARD",9,9
"19724","S","P","BC31",68,"CorpBS",28,28
"19725","S","S","BC31",68,"CorpBS",28,28
"19726","S","P","BC31",42,"CorpBS",28,28
"19727","S","S","BC31",42,"CorpBS",28,28
"19728","S","P","BC31",43,"CorpBS",28,28
"19729","S","S","BC31",43,"CorpBS",28,28
"19730","S","P","BC31",30,"CorpBS",28,28
"19731","S","S","BC31",30,"CorpBS",28,28
"19732","S","P","BC31",27,"CorpBS",28,28
"19733","S","S","BC31",27,"CorpBS",28,28
"19734","S","P","BC31",30,"CorpBS",28,28
"19735","S","S","BC31",30,"CorpBS",29,29
"19736","S","P","BC31",65,"1YARD",14,14
"19737","S","S","BC31",65,"1YARD",14,14
"19738","S","P","BC31",36,"1YARD",14,14
"19739","S","S","BC31",36,"1YARD",14,14
"19740","S","P","BC31",44,"1YARD",14,14
"19741","S","S","BC31",44,"1YARD",14,14
"19742","S","P","BC31",30,"1YARD",14,14
"19743","S","S","BC31",30,"1YARD",14,14
"19744","S","P","BC31",29,"1YARD",14,14
"19745","S","S","BC31",29,"1YARD",15,15
"19746","S","P","BC31",66,"1YARD",8,8
"19747","S","S","BC31",66,"1YARD",8,8
"19748","S","P","BC31",41,"1YARD",8,8
"19749","S","S","BC31",41,"1YARD",9,9
"19750","S","P","BC31",43,"1YARD",8,8
"19751","S","S","BC31",43,"1YARD",9,9
"19752","S","P","BC31",30,"1YARD",8,8
"19753","S","S","BC31",30,"1YARD",9,9
"19754","S","P","BC31",20,"1YARD",8,8
"19755","S","S","BC31",20,"1YARD",22,22
"19756","S","P","BC31",28,"1YARD",8,8
"19757","S","P","BC31",63,"2YARD",22,22
"19758","S","S","BC31",63,"2YARD",22,22
"19759","S","P","BC31",29,"2YARD",32,32
"19760","S","S","BC31",29,"2YARD",32,32
"19761","S","P","BC31",41,"2YARD",28,28
"19762","S","S","BC31",41,"2YARD",28,28
"19763","S","P","BC31",30,"2YARD",28,28
"19764","S","S","BC31",30,"2YARD",28,28
"19765","S","P","BC31",32,"2YARD",32,32
"19766","S","S","BC31",32,"2YARD",28,28
"19767","S","P","BC31",46,"CorpBS",27,27
"19768","S","S","BC31",46,"CorpBS",27,27
"19769","S","P","BC31",32,"CorpBS",27,27
"19770","S","S","BC31",32,"CorpBS",28,28
"19771","S","P","BC31",37,"CorpBS",27,27
"19772","S","S","BC31",37,"CorpBS",27,27
"19773","S","P","BC31",44,"CorpBS",41,41
"19774","S","S","BC31",44,"CorpBS",41,41
"19775","S","P","BC31",28,"CorpBS",41,41
"19776","S","S","BC31",28,"CorpBS",41,41
"19777","S","P","BC31",31,"CorpBS",41,41
"19778","S","S","BC31",31,"CorpBS",41,41
"19779","T","C","BC31",53,"DHMC",15,15
"19780","T","P","BC31",26,"CorpSD",31,31
"19781","T","S","BC31",26,"CorpSD",31,31
"19782","T","C","BC31",31,"DHMC",15,15
"19783","T","C","BC31",58,"DHMC",16,16
"19784","T","C","BC31",36,"DHMC",16,16
"19785","T","C","BC31",72,"DHMC",18,18
"19786","T","C","BC31",39,"DHMC",18,18
"19787","T","C","BC31",74,"CorpSD",3,3
"19788","T","C","BC31",40,"CorpSD",3,3
"19789","T","C","BC31",58,"CorpHYIndustry",17,17
"19790","T","C","BC31",36,"CorpHYIndustry",17,17
"19791","T","C","BC31",68,"CorpSD",11,11
"19792","T","P","BC31",23,"CorpBS",28,28
"19793","T","S","BC31",23,"CorpBS",28,28
"19794","T","C","BC31",37,"CorpSD",11,11
"19795","W","P","BC31",1,"CorpBSBlock",3,3
"19796","W","S","BC31",1,"CorpBSBlock",3,3
"19797","W","P","BC31",1,"CorpBSBlock",3,3
"19798","W","S","BC31",1,"CorpBSBlock",3,3
"19799","W","P","BC31",1,"CorpBSBlock",5,5
"19800","W","S","BC31",1,"CorpBSBlock",5,5
"19801","W","P","BC31",1,"CorpBSBlock",5,5
"19802","W","S","BC31",1,"CorpBSBlock",5,5
"19803","W","P","BC31",1,"CorpBSBlock",6,6
"19804","W","S","BC31",1,"CorpBSBlock",6,6
"19805","W","P","BC31",1,"CorpBSBlock",6,6
"19806","W","S","BC31",1,"CorpBSBlock",6,6
"19807","W","P","BC31",1,"CorpBSBlock",6,6
"19808","W","S","BC31",1,"CorpBSBlock",6,6
"19809","W","P","BC31",1,"CorpBSBlock",6,6
"19810","W","S","BC31",1,"CorpBSBlock",6,6
"19811","W","P","BC31",1,"CorpBSBlock",3,3
"19812","W","S","BC31",1,"CorpBSBlock",3,3
"19813","W","P","BC31",1,"CorpBSBlock",3,3
"19814","W","S","BC31",1,"CorpBSBlock",3,3
"19815","W","P","BC31",1,"CorpBSBlock",2,2
"19816","W","S","BC31",1,"CorpBSBlock",2,2
"19817","W","P","BC31",1,"CorpBSBlock",2,2
"19818","W","S","BC31",1,"CorpBSBlock",2,2
"19819","W","P","BC31",1,"CorpBSBlock",1,1
"19820","W","S","BC31",1,"CorpBSBlock",1,1
"19821","W","P","BC31",1,"CorpBSBlock",1,1
"19822","W","S","BC31",1,"CorpBSBlock",1,1
"19823","A","C","BC5",26,"CorpDAIndustry",7,13
"19824","A","C","BC5",24,"CorpDAIndustry",7,13
"19825","A","C","BC5",14,"CorpDAIndustry",7,13
"19826","A","P","BC5",90,"2YARD",6,1
"19827","A","S","BC5",90,"2YARD",6,1
"19828","A","C","BC5",64,"2YARD",6,12
"19829","A","C","BC5",67,"2YARD",6,7
"19830","A","P","BC5",32,"CorpSDmasan",6,18
"19831","A","S","BC5",59,"CorpSDmasan",6,18
"19832","A","P","BC5",20,"CorpSDmasan",6,18
"19833","A","S","BC5",38,"CorpSDmasan",6,18
"19834","A","P","BC5",20,"CorpSDmasan",6,18
"19835","A","S","BC5",40,"CorpSDmasan",6,18
"19836","A","P","BC5",55,"CorpSDmasan",6,24
"19837","A","S","BC5",42,"CorpSDmasan",6,24
"19838","A","P","BC5",31,"CorpSDmasan",7,24
"19839","A","S","BC5",36,"CorpSDmasan",7,24
"19840","A","P","BC5",27,"CorpSDmasan",6,24
"19841","A","S","BC5",28,"CorpSDmasan",6,24
"19842","A","C","BC5",91,"exception",7,6
"19843","B","P","BC5",45,"1YARD",4,6
"19844","B","S","BC5",20,"1YARD",4,8
"19845","B","P","BC5",77,"1YARD",4,6
"19846","B","S","BC5",34,"1YARD",4,7
"19847","B","P","BC5",72,"1YARD",5,4
"19848","B","S","BC5",47,"1YARD",5,5
"19849","B","P","BC5",100,"1YARD",5,4
"19850","B","S","BC5",55,"1YARD",5,5
"19851","B","P","BC5",93,"1YARD",5,9
"19852","B","S","BC5",45,"1YARD",5,10
"19853","B","P","BC5",118,"1YARD",5,9
"19854","B","S","BC5",90,"1YARD",5,9
"19855","B","P","BC5",98,"1YARD",5,3
"19856","B","S","BC5",66,"1YARD",5,4
"19857","B","P","BC5",125,"1YARD",5,3
"19858","B","S","BC5",84,"1YARD",5,3
"19859","B","P","BC5",66,"1YARD",5,7
"19860","B","S","BC5",43,"1YARD",5,8
"19861","B","P","BC5",140,"1YARD",5,7
"19862","B","S","BC5",91,"1YARD",5,8
"19863","B","P","BC5",72,"1YARD",5,9
"19864","B","S","BC5",47,"1YARD",5,10
"19865","B","P","BC5",132,"1YARD",5,9
"19866","B","S","BC5",85,"1YARD",5,9
"19867","B","P","BC5",64,"1YARD",5,4
"19868","B","S","BC5",42,"1YARD",5,5
"19869","B","P","BC5",142,"1YARD",5,4
"19870","B","S","BC5",92,"1YARD",5,5
"19871","B","P","BC5",69,"1YARD",5,5
"19872","B","S","BC5",39,"1YARD",5,6
"19873","B","P","BC5",135,"1YARD",5,5
"19874","B","S","BC5",93,"1YARD",5,6
"19875","B","P","BC5",74,"1YARD",5,9
"19876","B","S","BC5",39,"1YARD",5,9
"19877","B","P","BC5",132,"1YARD",5,8
"19878","B","S","BC5",95,"1YARD",5,9
"19879","B","P","BC5",73,"1YARD",5,6
"19880","B","S","BC5",41,"1YARD",5,7
"19881","B","P","BC5",131,"1YARD",5,6
"19882","B","S","BC5",91,"1YARD",5,7
"19883","B","P","BC5",75,"1YARD",5,6
"19884","B","S","BC5",39,"1YARD",5,12
"19885","B","P","BC5",131,"1YARD",5,6
"19886","B","S","BC5",95,"1YARD",5,12
"19887","B","P","BC5",71,"1YARD",5,7
"19888","B","S","BC5",40,"1YARD",5,17
"19889","B","P","BC5",133,"1YARD",5,7
"19890","B","S","BC5",92,"1YARD",5,13
"19891","B","P","BC5",92,"1YARD",5,9
"19892","B","S","BC5",40,"1YARD",5,12
"19893","B","P","BC5",114,"1YARD",5,9
"19894","B","S","BC5",94,"1YARD",5,11
"19895","B","P","BC5",49,"1YARD",5,10
"19896","B","S","BC5",28,"1YARD",5,16
"19897","B","P","BC5",125,"1YARD",5,10
"19898","B","S","BC5",75,"1YARD",5,10
"19899","B","P","BC5",40,"1YARD",5,8
"19900","B","S","BC5",33,"1YARD",5,10
"19901","B","P","BC5",82,"1YARD",5,8
"19902","B","S","BC5",22,"1YARD",5,10
"19903","C","P","BC5",5,"CorpSDmasan",4,7
"19904","C","S","BC5",5,"CorpSDmasan",4,7
"19905","C","P","BC5",6,"CorpSDmasan",4,7
"19906","C","S","BC5",6,"CorpSDmasan",4,7
"19907","C","P","BC5",6,"CorpSDmasan",4,13
"19908","C","S","BC5",6,"CorpSDmasan",4,13
"19909","C","P","BC5",6,"CorpSDmasan",4,7
"19910","C","S","BC5",6,"CorpSDmasan",4,7
"19911","C","P","BC5",6,"CorpSDmasan",4,10
"19912","C","S","BC5",6,"CorpSDmasan",4,10
"19913","C","P","BC5",6,"CorpSDmasan",4,21
"19914","C","S","BC5",6,"CorpSDmasan",4,21
"19915","C","P","BC5",6,"CorpSDmasan",4,21
"19916","C","S","BC5",6,"CorpSDmasan",4,21
"19917","C","P","BC5",6,"CorpSDmasan",4,2
"19918","C","S","BC5",6,"CorpSDmasan",4,2
"19919","C","P","BC5",5,"CorpSDmasan",4,6
"19920","C","S","BC5",5,"CorpSDmasan",4,6
"19921","C","C","BC5",6,"CorpSDmasan",4,7
"19922","C","C","BC5",6,"CorpSDmasan",4,7
"19923","C","C","BC5",6,"CorpSDmasan",4,7
"19924","C","C","BC5",6,"CorpSDmasan",4,7
"19925","C","C","BC5",6,"CorpSDmasan",4,13
"19926","C","C","BC5",6,"CorpSDmasan",4,13
"19927","C","C","BC5",6,"CorpSDmasan",4,7
"19928","C","C","BC5",6,"CorpSDmasan",4,7
"19929","C","C","BC5",6,"CorpSDmasan",4,10
"19930","C","C","BC5",6,"CorpSDmasan",4,10
"19931","C","C","BC5",6,"CorpSDmasan",4,21
"19932","C","C","BC5",6,"CorpSDmasan",4,21
"19933","C","C","BC5",6,"CorpSDmasan",4,21
"19934","C","C","BC5",6,"CorpSDmasan",4,21
"19935","C","C","BC5",6,"CorpSDmasan",4,2
"19936","C","C","BC5",6,"CorpSDmasan",4,2
"19937","C","C","BC5",6,"CorpSDmasan",4,6
"19938","C","C","BC5",6,"CorpSDmasan",4,6
"19939","D","C","BC5",70,"KIEng",5,3
"19940","D","C","BC5",74,"KIEng",5,10
"19941","D","C","BC5",82,"KIEng",5,7
"19942","D","C","BC5",76,"CorpSDmasan",5,8
"19943","D","C","BC5",76,"KIEng",5,12
"19944","D","C","BC5",76,"KIEng",5,16
"19945","D","C","BC5",76,"CorpSDmasan",5,8
"19946","D","C","BC5",62,"CorpSDmasan",5,8
"19947","D","P","BC5",35,"1YARD",5,7
"19948","D","S","BC5",35,"1YARD",5,10
"19949","D","P","BC5",35,"1YARD",5,7
"19950","D","S","BC5",39,"1YARD",5,10
"19951","D","P","BC5",66,"1YARD",5,7
"19952","D","S","BC5",57,"1YARD",5,7
"19953","D","P","BC5",61,"1YARD",5,7
"19954","D","S","BC5",67,"1YARD",5,7
"19955","D","P","BC5",54,"CorpST",5,8
"19956","D","S","BC5",53,"CorpST",5,9
"19957","D","P","BC5",50,"CorpST",5,8
"19958","D","S","BC5",50,"CorpST",5,9
"19959","D","P","BC5",94,"CorpST",5,8
"19960","D","S","BC5",94,"CorpST",5,9
"19961","D","P","BC5",33,"CorpST",5,8
"19962","D","S","BC5",33,"CorpST",5,9
"19963","D","P","BC5",33,"CorpST",5,8
"19964","D","S","BC5",33,"CorpST",5,10
"19965","D","P","BC5",38,"1YARD",5,3
"19966","D","S","BC5",45,"1YARD",5,3
"19967","D","P","BC5",50,"1YARD",5,3
"19968","D","S","BC5",48,"1YARD",5,7
"19969","D","P","BC5",50,"1YARD",5,3
"19970","D","S","BC5",89,"1YARD",5,4
"19971","D","P","BC5",44,"1YARD",5,3
"19972","D","P","BC5",54,"CorpDK",5,4
"19973","D","S","BC5",44,"CorpDK",5,4
"19974","D","P","BC5",49,"CorpDK",5,4
"19975","D","S","BC5",59,"CorpDK",5,4
"19976","D","P","BC5",90,"CorpDK",5,4
"19977","D","S","BC5",50,"CorpDK",5,4
"19978","D","S","BC5",40,"CorpDK",5,7
"19979","D","P","BC5",39,"1YARD",5,10
"19980","D","S","BC5",48,"1YARD",5,6
"19981","D","P","BC5",50,"1YARD",5,6
"19982","D","S","BC5",41,"1YARD",5,6
"19983","D","P","BC5",80,"1YARD",5,6
"19984","D","S","BC5",80,"1YARD",5,6
"19985","D","P","BC5",29,"1YARD",5,6
"19986","D","S","BC5",31,"1YARD",5,6
"19987","D","P","BC5",41,"1YARD",5,6
"19988","D","S","BC5",45,"1YARD",5,6
"19989","D","P","BC5",79,"1YARD",5,6
"19990","D","S","BC5",73,"1YARD",5,6
"19991","D","P","BC5",34,"CorpSJ",5,6
"19992","D","S","BC5",34,"CorpSJ",5,7
"19993","D","P","BC5",45,"CorpSJ",5,6
"19994","D","S","BC5",45,"CorpSJ",5,6
"19995","D","P","BC5",72,"CorpSJ",5,6
"19996","D","S","BC5",72,"CorpSJ",5,6
"19997","D","P","BC5",46,"CorpSJ",5,5
"19998","D","S","BC5",46,"CorpSJ",5,9
"19999","D","P","BC5",40,"CorpSJ",5,5
"20000","D","S","BC5",40,"CorpSJ",5,9
"20001","D","P","BC5",80,"CorpSJ",5,5
"20002","D","S","BC5",80,"CorpSJ",5,7
"20003","D","P","BC5",46,"CorpSJ",5,5
"20004","D","S","BC5",44,"CorpSJ",5,8
"20005","D","P","BC5",37,"CorpSJ",5,5
"20006","D","S","BC5",35,"CorpSJ",5,10
"20007","D","P","BC5",81,"CorpSJ",5,5
"20008","D","S","BC5",85,"CorpSJ",5,8
"20009","D","P","BC5",35,"CorpST",5,4
"20010","D","S","BC5",45,"CorpST",5,6
"20011","D","P","BC5",40,"CorpST",5,4
"20012","D","S","BC5",50,"CorpST",5,6
"20013","D","P","BC5",75,"CorpST",5,4
"20014","D","S","BC5",55,"CorpST",5,4
"20015","D","P","BC5",35,"1YARD",5,3
"20016","D","S","BC5",35,"1YARD",5,8
"20017","D","P","BC5",49,"1YARD",5,3
"20018","D","S","BC5",49,"1YARD",5,8
"20019","D","P","BC5",64,"1YARD",5,3
"20020","D","S","BC5",64,"1YARD",5,8
"20021","D","P","BC5",32,"CorpBS",5,2
"20022","D","S","BC5",32,"CorpBS",5,9
"20023","D","P","BC5",40,"CorpBS",5,2
"20024","D","S","BC5",40,"CorpBS",5,5
"20025","D","P","BC5",76,"CorpBS",5,2
"20026","D","S","BC5",76,"CorpBS",5,2
"20027","D","P","BC5",34,"1YARD",5,6
"20028","D","S","BC5",34,"1YARD",5,8
"20029","D","P","BC5",40,"1YARD",5,6
"20030","D","S","BC5",40,"1YARD",5,7
"20031","D","P","BC5",64,"1YARD",5,6
"20032","D","S","BC5",64,"1YARD",5,7
"20033","D","P","BC5",50,"1YARD",5,14
"20034","D","S","BC5",50,"1YARD",5,19
"20035","D","P","BC5",55,"1YARD",5,14
"20036","D","S","BC5",55,"1YARD",5,17
"20037","D","P","BC5",70,"1YARD",5,14
"20038","D","S","BC5",70,"1YARD",5,15
"20039","D","P","BC5",70,"1YARD",5,14
"20040","D","S","BC5",70,"1YARD",5,15
"20041","D","P","BC5",52,"CorpSJ",5,6
"20042","D","S","BC5",52,"CorpSJ",5,8
"20043","D","P","BC5",50,"CorpSJ",5,6
"20044","D","S","BC5",50,"CorpSJ",5,9
"20045","D","P","BC5",75,"CorpSJ",5,6
"20046","D","S","BC5",75,"CorpSJ",5,8
"20047","D","C","BC5",6,"CorpSD",3,5
"20048","E","C","BC5",62,"1YARD",7,17
"20049","E","C","BC5",135,"1YARD",7,10
"20050","E","C","BC5",30,"1YARD",7,9
"20051","E","C","BC5",92,"1YARD",7,2
"20052","E","P","BC5",36,"CorpTKNano",6,8
"20053","E","S","BC5",33,"CorpTKNano",6,12
"20054","E","P","BC5",20,"CorpTKNano",6,3
"20055","E","S","BC5",20,"CorpTKNano",6,6
"20056","E","P","BC5",42,"1YARD",7,13
"20057","E","S","BC5",45,"1YARD",7,14
"20058","E","P","BC5",31,"1YARD",7,13
"20059","E","S","BC5",24,"1YARD",7,14
"20060","E","P","BC5",5,"1YARD",7,13
"20061","E","S","BC5",9,"1YARD",7,15
"20062","E","P","BC5",26,"1YARD",7,15
"20063","E","S","BC5",30,"1YARD",7,16
"20064","E","P","BC5",14,"1YARD",7,15
"20065","E","S","BC5",20,"1YARD",7,16
"20066","E","P","BC5",65,"CorpBS",7,7
"20067","E","S","BC5",61,"CorpBS",7,11
"20068","E","P","BC5",30,"CorpBS",7,7
"20069","E","S","BC5",35,"CorpBS",7,11
"20070","E","P","BC5",25,"CorpBS",7,7
"20071","E","S","BC5",34,"CorpBS",7,11
"20072","E","P","BC5",15,"CorpBS",7,7
"20073","E","P","BC5",15,"CorpBS",7,7
"20074","E","S","BC5",19,"CorpBS",7,11
"20075","E","P","BC5",15,"CorpBS",7,7
"20076","E","P","BC5",15,"CorpBS",7,7
"20077","E","P","BC5",60,"CorpBS",7,9
"20078","E","S","BC5",64,"CorpBS",7,9
"20079","E","P","BC5",50,"CorpBS",7,9
"20080","E","S","BC5",43,"CorpBS",7,12
"20081","E","P","BC5",83,"CorpDK",7,4
"20082","E","S","BC5",71,"CorpDK",7,4
"20083","E","P","BC5",45,"CorpDK",7,4
"20084","E","S","BC5",45,"CorpDK",7,8
"20085","E","P","BC5",41,"CorpDK",7,4
"20086","E","S","BC5",30,"CorpDK",7,8
"20087","E","P","BC5",19,"CorpDK",7,7
"20088","E","S","BC5",22,"CorpDK",7,12
"20089","E","P","BC5",8,"CorpDK",7,4
"20090","E","P","BC5",43,"CorpTKNano",7,5
"20091","E","S","BC5",41,"CorpTKNano",7,6
"20092","E","P","BC5",25,"CorpTKNano",7,5
"20093","E","S","BC5",32,"CorpTKNano",7,8
"20094","E","P","BC5",20,"CorpTKNano",7,5
"20095","E","S","BC5",25,"CorpTKNano",7,8
"20096","E","P","BC5",20,"CorpTKNano",7,5
"20097","E","C","BC5",31,"CorpDK",7,3
"20098","F","C","BC5",108,"CorpSDsacheon",6,10
"20099","F","C","BC5",65,"CorpSDsacheon",6,10
"20100","F","P","BC5",35,"CorpWDHI",6,12
"20101","F","S","BC5",23,"CorpWDHI",6,12
"20102","F","P","BC5",20,"CorpWDHI",6,12
"20103","F","S","BC5",28,"CorpWDHI",6,12
"20104","F","P","BC5",28,"CorpWDHI",6,9
"20105","F","S","BC5",31,"CorpWDHI",6,9
"20106","F","P","BC5",25,"CorpWDHI",6,9
"20107","F","S","BC5",18,"CorpWDHI",6,9
"20108","F","C","BC5",45,"CorpWDHI",7,6
"20109","F","C","BC5",46,"CorpWDHI",7,6
"20110","F","C","BC5",30,"CorpWDHI",7,6
"20111","F","P","BC5",40,"CorpWDHI",7,6
"20112","F","S","BC5",40,"CorpWDHI",7,6
"20113","F","P","BC5",26,"CorpWDHI",6,9
"20114","F","S","BC5",24,"CorpWDHI",6,9
"20115","F","P","BC5",23,"CorpWDHI",6,9
"20116","F","S","BC5",20,"CorpWDHI",6,9
"20117","F","P","BC5",16,"CorpWDHI",6,9
"20118","F","S","BC5",13,"CorpWDHI",6,9
"20119","F","P","BC5",26,"CorpSJ",7,6
"20120","F","S","BC5",26,"CorpSJ",7,6
"20121","F","P","BC5",26,"CorpSJ",7,6
"20122","F","S","BC5",22,"CorpSJ",7,6
"20123","F","P","BC5",10,"CorpSJ",7,6
"20124","F","S","BC5",9,"CorpSJ",7,6
"20125","F","P","BC5",36,"CorpDK",7,3
"20126","F","S","BC5",27,"CorpDK",7,3
"20127","F","P","BC5",25,"CorpDK",7,3
"20128","F","S","BC5",10,"CorpDK",7,3
"20129","F","P","BC5",12,"CorpDK",7,3
"20130","F","S","BC5",20,"CorpDK",7,3
"20131","F","P","BC5",19,"CorpDK",7,3
"20132","F","S","BC5",20,"CorpDK",7,3
"20133","F","P","BC5",19,"CorpDK",7,3
"20134","F","S","BC5",20,"CorpDK",7,3
"20135","F","P","BC5",21,"CorpST",7,11
"20136","F","S","BC5",43,"CorpST",7,11
"20137","F","P","BC5",45,"CorpST",7,11
"20138","F","S","BC5",30,"CorpST",7,11
"20139","F","P","BC5",18,"CorpST",7,11
"20140","F","S","BC5",30,"CorpST",7,11
"20141","F","P","BC5",12,"CorpST",7,11
"20142","F","S","BC5",30,"CorpST",7,12
"20143","F","P","BC5",12,"CorpST",7,11
"20144","F","S","BC5",22,"CorpST",7,12
"20145","F","P","BC5",12,"CorpST",7,11
"20146","F","S","BC5",11,"CorpST",7,12
"20148","F","C","BC5",5,"2YARD",3,7
"20149","F","P","BC5",2,"2YARD",3,7
"20150","F","S","BC5",2,"2YARD",3,7
"20151","F","P","BC5",2,"2YARD",3,7
"20152","F","S","BC5",2,"2YARD",3,7
"20153","H","P","BC5",40,"CorpTKNano",7,3
"20154","H","S","BC5",40,"CorpTKNano",7,5
"20155","H","P","BC5",70,"CorpTKNano",7,3
"20156","H","S","BC5",70,"CorpTKNano",7,3
"20157","H","P","BC5",41,"CorpTKNano",7,3
"20158","H","S","BC5",41,"CorpTKNano",7,5
"20159","H","P","BC5",30,"1YARD",7,6
"20160","H","S","BC5",30,"1YARD",7,6
"20161","H","P","BC5",60,"1YARD",7,6
"20162","H","S","BC5",60,"1YARD",7,6
"20163","H","P","BC5",30,"1YARD",7,6
"20164","H","S","BC5",30,"1YARD",7,8
"20165","H","P","BC5",30,"1YARD",7,6
"20166","H","S","BC5",30,"1YARD",7,7
"20167","H","P","BC5",64,"1YARD",7,6
"20168","H","S","BC5",64,"1YARD",7,7
"20169","H","P","BC5",30,"1YARD",7,6
"20170","H","S","BC5",30,"1YARD",7,12
"20171","H","P","BC5",22,"1YARD",7,6
"20172","H","S","BC5",22,"1YARD",7,12
"20173","H","P","BC5",30,"CorpWDHI",7,11
"20174","H","S","BC5",30,"CorpWDHI",7,11
"20175","H","P","BC5",48,"CorpWDHI",7,11
"20176","H","S","BC5",48,"CorpWDHI",7,11
"20177","H","P","BC5",40,"CorpWDHI",7,11
"20178","H","S","BC5",40,"CorpWDHI",7,11
"20179","H","P","BC5",31,"CorpWDHI",7,11
"20180","H","S","BC5",31,"CorpWDHI",7,11
"20181","M","C","BC5",100,"CorpSDIndustry",3,7
"20182","M","P","BC5",10,"CorpSDIndustry",3,4
"20183","M","S","BC5",10,"CorpSDIndustry",3,4
"20184","M","C","BC5",36,"CorpSDIndustry",3,9
"20185","M","P","BC5",23,"CorpSDIndustry",3,4
"20186","M","C","BC5",77,"CorpSDIndustry",3,7
"20187","M","C","BC5",27,"CorpSDIndustry",3,13
"20188","M","C","BC5",63,"CorpSDIndustry",3,4
"20189","M","C","BC5",33,"CorpSDIndustry",3,5
"20190","M","C","BC5",52,"CorpSDIndustry",3,3
"20191","M","C","BC5",48,"CorpSDIndustry",3,5
"20192","M","C","BC5",48,"CorpSDIndustry",3,5
"20193","M","P","BC5",10,"CorpSDIndustry",3,13
"20194","M","S","BC5",10,"CorpSDIndustry",3,13
"20195","M","C","BC5",28,"CorpSDIndustry",3,6
"20196","R","P","BC5",36,"MACGREGORKAYABA",5,5
"20197","R","S","BC5",36,"MACGREGORKAYABA",5,5
"20198","R","P","BC5",41,"MACGREGORKAYABA",5,5
"20199","R","S","BC5",41,"MACGREGORKAYABA",5,5
"20200","R","P","BC5",33,"MACGREGORKAYABA",5,5
"20201","R","S","BC5",33,"MACGREGORKAYABA",5,5
"20202","R","P","BC5",33,"MACGREGORKAYABA",5,5
"20203","R","S","BC5",33,"MACGREGORKAYABA",5,5
"20204","R","P","BC5",33,"MACGREGORKAYABA",5,5
"20205","R","S","BC5",33,"MACGREGORKAYABA",5,5
"20206","R","P","BC5",41,"MACGREGORKAYABA",5,5
"20207","R","S","BC5",41,"MACGREGORKAYABA",5,5
"20208","R","P","BC5",33,"MACGREGORKAYABA",5,5
"20209","R","S","BC5",33,"MACGREGORKAYABA",5,5
"20210","R","P","BC5",33,"MACGREGORKAYABA",5,5
"20211","R","S","BC5",33,"MACGREGORKAYABA",5,5
"20212","R","P","BC5",28,"MACGREGORKAYABA",5,5
"20213","R","S","BC5",28,"MACGREGORKAYABA",5,5
"20214","S","P","BC5",69,"1YARD",5,5
"20215","S","S","BC5",69,"1YARD",5,8
"20216","S","P","BC5",110,"1YARD",5,5
"20217","S","S","BC5",110,"1YARD",5,6
"20218","S","P","BC5",66,"1YARD",5,16
"20219","S","S","BC5",66,"1YARD",5,17
"20220","S","P","BC5",105,"1YARD",5,16
"20221","S","S","BC5",105,"1YARD",5,17
"20222","S","P","BC5",50,"1YARD",5,16
"20223","S","S","BC5",50,"1YARD",5,18
"20224","S","P","BC5",63,"1YARD",5,5
"20225","S","S","BC5",63,"1YARD",5,8
"20226","S","P","BC5",66,"1YARD",5,5
"20227","S","S","BC5",66,"1YARD",5,7
"20228","S","P","BC5",76,"1YARD",5,5
"20229","S","S","BC5",76,"1YARD",5,7
"20230","S","P","BC5",98,"1YARD",5,8
"20231","S","S","BC5",98,"1YARD",5,11
"20232","S","P","BC5",105,"1YARD",5,8
"20233","S","S","BC5",105,"1YARD",5,8
"20234","S","P","BC5",73,"1YARD",5,6
"20235","S","S","BC5",73,"1YARD",5,6
"20236","S","P","BC5",75,"1YARD",5,6
"20237","S","S","BC5",75,"1YARD",5,6
"20238","S","P","BC5",55,"1YARD",5,6
"20239","S","S","BC5",55,"1YARD",5,6
"20240","S","P","BC5",105,"CorpDK",5,8
"20241","S","S","BC5",105,"CorpDK",5,8
"20242","S","P","BC5",100,"CorpDK",5,8
"20243","S","S","BC5",100,"CorpDK",5,12
"20244","S","P","BC5",64,"2YARD",5,9
"20245","S","S","BC5",64,"2YARD",5,16
"20246","S","P","BC5",62,"2YARD",5,16
"20247","S","S","BC5",60,"2YARD",5,13
