,Emergency,ApplyLeadTime,STG,Service,DIA,Length,Pass,Sch,Material,Weight,MemberCount,JointCount,Making_Co,MakingLT
9646,1.0,정상,30,N,1.0,285.0,A,S-80,CS,2.804,5.0,4.0,건일산업(주),25.0
9647,1.0,정상,40,N,0.75,103.0,A,S-80,CS,1.127,2.0,1.0,(주)성광테크,21.0
9648,1.0,정상,50,N,2.0,1571.0,A,S-80,CS,28.833,5.0,4.0,건일산업(주),14.0
9649,1.0,정상,50,N,2.0,6000.0,A,S-80,CS,48.396,3.0,2.0,건일산업(주),14.0
9650,1.0,정상,50,N,2.0,2498.0,A,S-80,CS,28.82,9.0,8.0,건일산업(주),14.0
9651,1.0,정상,50,N,2.0,6000.0,A,S-80,CS,44.88,1.0,0.0,건일산업(주),10.0
9652,1.0,정상,50,N,2.0,6000.0,A,S-80,CS,45.476000000000006,3.0,2.0,건일산업(주),29.0
9653,1.0,정상,50,N,2.0,3472.0,A,S-80,CS,31.311,6.0,5.0,건일산업(주),14.0
9654,1.0,정상,30,PG,2.0,1269.0,A,S-160,CS,27.411,7.0,6.0,(주)성광테크,23.0
9655,1.0,정상,40,PG,2.0,605.0,A,S-80,CS,15.97,5.0,4.0,(주)성광테크,28.0
9656,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,0.7659999999999999,2.0,1.0,(주)성광테크,15.0
9657,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,21.0
9658,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,15.0
9659,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,21.0
9660,1.0,정상,30,PG,2.0,1269.0,A,S-160,CS,28.522,7.0,6.0,(주)성광테크,23.0
9661,1.0,정상,40,PG,2.0,605.0,A,S-80,CS,17.014,5.0,4.0,(주)성광테크,28.0
9662,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,15.0
9663,1.0,정상,50,PL,2.0,0.0,A,S-160,CS,4.0,1.0,0.0,건일산업(주),7.0
9664,1.0,정상,50,PL,2.0,0.0,A,S-160,CS,4.0,1.0,0.0,건일산업(주),7.0
9665,1.0,정상,30,PL,2.0,0.0,A,S-160,CS,2.7,1.0,0.0,(주)성광테크,22.0
9666,1.0,정상,30,PL,2.0,0.0,A,S-160,CS,2.7,1.0,0.0,(주)성광테크,21.0
9667,1.0,정상,30,PL,2.0,150.0,A,S-160,CS,1.6669999999999998,1.0,0.0,(주)성광테크,22.0
9668,1.0,정상,40,PL,0.5,0.0,A,S-80,CS,0.6,1.0,0.0,(주)성광테크,10.0
9669,1.0,정상,30,PL,2.0,836.0,A,S-160,CS,14.562,3.0,2.0,(주)성광테크,25.0
9670,1.0,정상,30,PL,2.0,605.0,A,S-80,CS,9.978,5.0,4.0,건일산업(주),24.0
9671,1.0,정상,40,PL,2.0,0.0,A,S-160,CS,4.0,1.0,0.0,(주)성광테크,10.0
9672,1.0,정상,40,PL,2.0,0.0,A,S-160,CS,4.0,1.0,0.0,(주)성광테크,10.0
9673,1.0,정상,30,PL,2.0,605.0,A,S-80,CS,8.392000000000001,3.0,2.0,(주)성광테크,21.0
9675,1.0,정상,40,PL,0.5,0.0,A,S-160,CS,1.5,1.0,0.0,(주)성광테크,10.0
9676,1.0,정상,40,PL,0.5,0.0,A,S-160,CS,1.5,1.0,0.0,(주)성광테크,10.0
9678,1.0,정상,40,PL,2.0,0.0,A,S-160,CS,2.7,1.0,0.0,(주)성광테크,10.0
9679,1.0,정상,40,PL,2.0,0.0,A,S-160,CS,2.7,1.0,0.0,(주)성광테크,10.0
9680,1.0,정상,30,PL,2.0,605.0,A,S-80,CS,8.836,3.0,2.0,건일산업(주),28.0
9681,1.0,정상,40,PL,0.5,0.0,A,S-80,CS,0.6,1.0,0.0,(주)성광테크,10.0
9682,1.0,정상,30,FWL,3.0,1410.0,A,S-80,CS,32.236,4.0,3.0,건일산업(주),29.0
9683,1.0,정상,40,FWL,3.0,667.0,A,S-80,CS,29.465,7.0,6.0,건일산업(주),29.0
9684,1.0,정상,40,FWL,3.0,667.0,A,S-80,CS,29.465,7.0,6.0,건일산업(주),29.0
9685,1.0,정상,30,FWL,3.0,1378.0,A,S-80,CS,32.547,5.0,4.0,건일산업(주),24.0
9686,1.0,정상,30,PG,3.0,4169.0,A,S-80,CS,95.615,10.0,9.0,건일산업(주),25.0
9687,1.0,정상,40,PG,3.0,101.0,A,S-80,CS,15.542,3.0,2.0,건일산업(주),28.0
9688,1.0,정상,40,PG,3.0,733.0,A,S-40,CS,28.918000000000006,9.0,8.0,건일산업(주),33.0
9689,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,1.817,2.0,1.0,(주)성광테크,21.0
9690,1.0,정상,40,PG,3.0,101.0,A,S-80,CS,15.542,3.0,2.0,건일산업(주),33.0
9691,1.0,정상,40,PG,3.0,733.0,A,S-40,CS,28.918000000000006,9.0,8.0,건일산업(주),33.0
9692,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,1.817,2.0,1.0,(주)성광테크,15.0
9693,1.0,정상,30,AI,2.0,5500.0,B,S-80,CS,50.08,3.0,2.0,건일산업(주),41.0
9694,1.0,정상,30,AI,2.0,5723.0,B,S-80,CS,55.99,7.0,6.0,(주)성광테크,22.0
9695,1.0,정상,40,AI,0.75,103.0,B,S-80,CS,1.127,2.0,1.0,(주)성광테크,21.0
9696,1.0,정상,30,AU,2.0,5500.0,B,S-80,CS,45.882,3.0,2.0,(주)성광테크,22.0
9698,1.0,정상,50,FCH,2.0,1330.0,B,S-160,CS,29.861,5.0,4.0,건일산업(주),14.0
9699,1.0,정상,30,FCH,2.0,2199.0,B,S-160,CS,42.372,7.0,6.0,(주)성광테크,22.0
9700,1.0,정상,30,AU,2.0,2679.0,B,S-80,CS,30.779,5.0,4.0,(주)성광테크,26.0
9701,1.0,정상,40,AU,2.0,5186.0,B,S-80,CS,61.317,7.0,6.0,성일SIM함안공장,30.0
9702,1.0,정상,40,AU,2.0,4606.0,B,S-80,CS,51.87,10.0,9.0,(주)성광테크,21.0
9703,1.0,정상,30,FWH,2.0,1215.0,B,S-160,CS,18.869,4.0,3.0,(주)성광테크,32.0
9704,1.0,정상,30,FWH,2.0,308.0,B,S-160,CS,4.752,2.0,1.0,(주)성광테크,36.0
9705,1.0,정상,30,FWL,2.0,3648.0,B,S-160,CS,46.43,6.0,5.0,(주)성광테크,32.0
9706,1.0,정상,30,N,2.0,2879.0,B,S-80,CS,32.275,5.0,4.0,(주)성광테크,38.0
9707,1.0,정상,30,N,2.0,5500.0,B,S-80,CS,46.216,4.0,3.0,(주)성광테크,36.0
9708,1.0,정상,30,N,2.0,948.0,B,S-80,CS,16.116,6.0,5.0,(주)성광테크,18.0
9709,1.0,정상,50,N,2.0,4846.0,B,S-80,CS,45.188,3.0,2.0,건일산업(주),14.0
9710,1.0,정상,50,N,2.0,1638.0,B,S-80,CS,20.79,6.0,5.0,건일산업(주),16.0
9711,1.0,정상,40,N,2.0,778.0,B,S-80,CS,12.089,4.0,3.0,(주)성광테크,28.0
9712,1.0,정상,40,N,2.0,5049.0,B,S-80,CS,46.707,3.0,2.0,(주)성광테크,21.0
9713,1.0,정상,50,N,2.0,4489.0,B,S-80,CS,53.352,9.0,8.0,건일산업(주),16.0
9714,1.0,정상,50,PG,2.0,3598.0,B,S-160,CS,50.399,7.0,6.0,건일산업(주),24.0
9715,1.0,정상,30,PG,2.0,407.0,B,S-160,CS,5.852,2.0,1.0,(주)성광테크,26.0
9716,1.0,정상,30,PG,2.0,4898.0,B,S-160,CS,67.12100000000001,7.0,6.0,(주)성광테크,33.0
9717,1.0,정상,30,PG,2.0,1648.0,B,S-160,CS,31.878,8.0,7.0,건일산업(주),39.0
9718,1.0,정상,30,PG,2.0,2648.0,B,S-160,CS,37.716,5.0,4.0,(주)성광테크,27.0
9719,1.0,정상,30,PL,2.0,526.0,B,S-160,CS,9.374,3.0,2.0,(주)성광테크,32.0
9720,1.0,정상,30,PL,2.0,1315.0,B,S-160,CS,26.238000000000003,7.0,6.0,(주)성광테크,27.0
9721,1.0,정상,30,PL,2.0,1124.0,B,S-160,CS,13.818,2.0,1.0,건일산업(주),34.0
9722,1.0,정상,30,FCH,3.0,1360.0,B,S-80,CS,64.048,8.0,7.0,건일산업(주),36.0
9723,1.0,정상,50,FCH,3.0,4300.0,B,S-80,CS,71.961,4.0,3.0,건일산업(주),16.0
9724,1.0,정상,50,FCH,3.0,1203.0,B,S-80,CS,46.378,8.0,7.0,건일산업(주),29.0
9725,1.0,정상,30,FWL,3.0,1473.0,B,S-80,CS,43.637,6.0,5.0,건일산업(주),35.0
9726,1.0,정상,30,FWL,3.0,5709.0,B,S-80,CS,89.916,2.0,1.0,건일산업(주),25.0
9727,1.0,정상,40,FWL,3.0,5900.0,B,S-80,CS,92.833,2.0,1.0,건일산업(주),16.0
9728,1.0,정상,50,PG,3.0,3934.0,B,S-80,CS,67.072,2.0,1.0,건일산업(주),16.0
9729,1.0,정상,30,PG,3.0,2623.0,B,S-80,CS,54.964,6.0,5.0,건일산업(주),24.0
9730,1.0,정상,30,PG,3.0,1257.0,B,S-80,CS,39.212,6.0,5.0,건일산업(주),36.0
9731,1.0,정상,40,PG,3.0,573.0,B,S-80,CS,31.703000000000007,7.0,6.0,건일산업(주),25.0
9732,1.0,정상,30,PG,3.0,1901.0,B,S-80,CS,45.762,6.0,5.0,건일산업(주),27.0
9733,1.0,정상,40,PG,3.0,1936.0,B,S-80,CS,45.496,5.0,4.0,건일산업(주),18.0
9734,1.0,정상,40,FCH,10.0,920.0,A,S-20,CS,120.419,6.0,5.0,(주)성광테크,28.0
9735,1.0,정상,40,FWH,10.0,621.0,A,S-20,CS,113.243,7.0,6.0,(주)성광테크,21.0
9736,1.0,정상,40,FWH,10.0,621.0,A,S-20,CS,113.243,7.0,6.0,(주)성광테크,21.0
9737,1.0,정상,50,PG,8.0,3999.0,A,S-40,CS,280.895,8.0,6.0,건일산업(주),14.0
9738,1.0,정상,50,PG,8.0,11000.0,A,S-40,CS,491.36,4.0,3.0,건일산업(주),24.0
9739,1.0,정상,50,PG,8.0,11000.0,A,S-40,CS,483.59,3.0,2.0,건일산업(주),24.0
9740,1.0,정상,30,FCH,2.0,1247.0,A,S-160,CS,22.701,5.0,4.0,(주)성광테크,23.0
9741,1.0,정상,30,FWH,2.0,847.0,A,S-160,CS,18.406,5.0,4.0,건일산업(주),25.0
9742,1.0,정상,40,PG,2.0,605.0,A,S-80,CS,19.003,5.0,4.0,(주)성광테크,28.0
9743,1.0,정상,40,FWH,4.0,667.0,A,S-40,CS,34.235,7.0,6.0,(주)성광테크,28.0
9744,1.0,정상,40,FWH,4.0,667.0,A,S-40,CS,34.235,7.0,6.0,(주)성광테크,28.0
9745,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,0.7659999999999999,2.0,1.0,(주)성광테크,15.0
9746,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,15.0
9747,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,21.0
9748,1.0,정상,40,FWH,6.0,1112.0,A,S-40,CS,73.345,7.0,6.0,(주)성광테크,28.0
9749,1.0,정상,30,FWH,6.0,2386.0,A,S-40,CS,94.828,5.0,4.0,건일산업(주),25.0
9750,1.0,정상,40,FWH,6.0,1112.0,A,S-40,CS,73.345,7.0,6.0,(주)성광테크,28.0
9751,1.0,정상,30,FWH,6.0,2386.0,A,S-40,CS,94.028,4.0,3.0,건일산업(주),25.0
9752,1.0,정상,40,FWH,6.0,637.0,A,S-40,CS,61.482,7.0,6.0,건일산업(주),42.0
9753,1.0,정상,30,FWH,6.0,2693.0,A,S-40,CS,107.884,5.0,4.0,건일산업(주),25.0
9754,1.0,정상,50,PG,8.0,2107.0,A,S-40,CS,163.141,7.0,6.0,건일산업(주),14.0
9755,1.0,정상,30,FCH,10.0,1740.0,B,S-20,CS,117.645,4.0,3.0,(주)성광테크,26.0
9756,1.0,정상,30,FCH,10.0,1557.0,B,S-20,CS,89.46,2.0,1.0,건일산업(주),40.0
9757,1.0,정상,40,FWH,10.0,1782.0,B,S-20,CS,126.245,5.0,4.0,(주)성광테크,28.0
9758,1.0,정상,40,FWH,10.0,857.0,B,S-20,CS,184.538,7.0,6.0,(주)성광테크,28.0
9759,1.0,정상,40,FWH,10.0,2207.0,B,S-20,CS,153.61,4.0,3.0,(주)성광테크,21.0
9760,1.0,정상,40,FWH,10.0,1794.0,B,S-20,CS,126.746,5.0,4.0,(주)성광테크,28.0
9761,1.0,정상,50,PG,4.0,1858.0,B,S-40,CS,55.618,5.0,4.0,건일산업(주),28.0
9762,1.0,정상,40,PG,4.0,1646.0,B,S-40,CS,58.093,9.0,8.0,건일산업(주),23.0
9763,1.0,정상,30,FCH,2.0,1432.0,B,S-160,CS,20.214,4.0,3.0,건일산업(주),24.0
9764,1.0,정상,30,FWH,2.0,1448.0,B,S-160,CS,32.835,4.0,3.0,(주)성광테크,27.0
9765,1.0,정상,30,FWH,2.0,1871.0,B,S-160,CS,30.157,5.0,4.0,건일산업(주),35.0
9766,1.0,정상,30,FWH,2.0,379.0,B,S-160,CS,6.871,3.0,2.0,건일산업(주),25.0
9767,1.0,정상,50,FWH,2.0,1628.0,B,S-160,CS,33.597,6.0,5.0,건일산업(주),29.0
9768,1.0,준긴급,50,FWH,2.0,1338.0,B,S-160,CS,14.865,1.0,0.0,건일산업(주),10.0
9769,1.0,준긴급,50,FWH,2.0,1628.0,B,S-160,CS,41.197,8.0,7.0,건일산업(주),16.0
9770,1.0,준긴급,50,FWH,2.0,2333.0,B,S-160,CS,44.667,4.0,3.0,건일산업(주),16.0
9771,1.0,정상,30,FWH,2.0,6000.0,B,S-160,CS,80.6,3.0,2.0,(주)성광테크,23.0
9772,1.0,정상,40,FWH,3.0,6000.0,B,S-80,CS,115.151,5.0,4.0,건일산업(주),29.0
9773,1.0,정상,40,FWH,3.0,964.0,B,S-40,CS,45.94300000000001,9.0,8.0,건일산업(주),29.0
9774,1.0,정상,30,FWH,4.0,2206.0,B,S-40,CS,51.362,4.0,3.0,(주)성광테크,27.0
9775,1.0,정상,40,FWH,4.0,1295.0,B,S-40,CS,63.665,7.0,6.0,(주)성광테크,21.0
9776,1.0,정상,40,FWH,4.0,1995.0,B,S-40,CS,50.854,4.0,3.0,(주)성광테크,32.0
9777,1.0,정상,30,FWH,4.0,2213.0,B,S-40,CS,51.475,4.0,3.0,건일산업(주),25.0
9778,1.0,정상,40,FWH,4.0,1900.0,B,S-40,CS,63.847,4.0,3.0,(주)성광테크,21.0
9779,1.0,정상,30,PG,4.0,2048.0,B,S-40,CS,71.708,10.0,9.0,건일산업(주),26.0
9780,1.0,정상,40,FWH,6.0,2695.0,B,S-40,CS,115.701,5.0,4.0,(주)성광테크,21.0
9781,1.0,정상,40,FWH,6.0,6602.0,B,S-40,CS,196.513,2.0,1.0,(주)성광테크,21.0
9782,1.0,정상,40,FWH,6.0,996.0,B,S-40,CS,38.087,2.0,1.0,(주)성광테크,28.0
9783,1.0,정상,40,FWH,6.0,1494.0,B,S-40,CS,91.115,6.0,5.0,(주)성광테크,28.0
9784,1.0,정상,40,FWH,6.0,5695.0,B,S-40,CS,194.252,3.0,2.0,(주)성광테크,21.0
9785,1.0,정상,50,PG,8.0,1608.0,B,S-40,CS,73.22399999999998,6.0,5.0,건일산업(주),28.0
9786,1.0,정상,50,PG,8.0,390.0,B,S-40,CS,56.755,3.0,2.0,건일산업(주),15.0
9787,1.0,정상,50,PG,8.0,3316.0,B,S-40,CS,182.013,5.0,4.0,건일산업(주),14.0
9788,1.0,정상,50,PG,8.0,766.0,B,S-40,CS,99.073,5.0,4.0,건일산업(주),14.0
9789,1.0,정상,40,FCH,10.0,920.0,A,S-20,CS,120.419,6.0,5.0,(주)성광테크,28.0
9790,1.0,정상,40,PG,10.0,440.0,A,S-40,CS,171.041,10.0,12.0,(주)성광테크,28.0
9791,1.0,정상,30,PG,10.0,1347.0,A,S-40,CS,189.144,6.0,5.0,건일산업(주),26.0
9792,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,1.817,2.0,1.0,(주)성광테크,15.0
9793,0.0,정상,40,PG,10.0,440.0,A,S-40,CS,171.041,10.0,12.0,건일산업(주),33.0
9794,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,1.817,2.0,1.0,(주)성광테크,21.0
9795,1.0,정상,50,PM,10.0,2026.0,A,S-40,CS,256.581,10.0,8.0,건일산업(주),25.0
9796,1.0,정상,40,FCH,12.0,634.0,A,S-XS,CS,284.634,7.0,6.0,(주)성광테크,18.0
9797,1.0,정상,40,FCH,12.0,634.0,A,S-XS,CS,284.634,7.0,6.0,(주)성광테크,18.0
9798,1.0,정상,40,FCH,12.0,634.0,A,S-XS,CS,284.634,7.0,6.0,(주)성광테크,18.0
9799,1.0,정상,40,FCH,12.0,634.0,A,S-XS,CS,284.634,7.0,6.0,(주)성광테크,18.0
9800,1.0,정상,40,PG,12.0,1694.0,A,S-40,CS,295.107,6.0,5.0,건일산업(주),34.0
9801,1.0,정상,40,PG,12.0,638.0,A,S-40,CS,175.667,6.0,8.0,(주)성광테크,28.0
9802,1.0,정상,40,PG,12.0,488.0,A,S-40,CS,162.898,3.0,2.0,(주)성광테크,32.0
9803,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,(주)성광테크,21.0
9804,1.0,정상,40,FCH,18.0,1681.0,A,S-20,CS,369.985,5.0,4.0,(주)성광테크,18.0
9805,1.0,정상,40,PG,12.0,516.0,A,S-40,CS,249.868,13.0,18.0,성일SIM함안공장,36.0
9806,1.0,정상,40,PG,18.0,350.0,A,S-40,CS,498.284,4.0,3.0,성일SIM함안공장,42.0
9807,1.0,정상,40,PG,1.5,100.0,A,S-160,CS,3.225,2.0,1.0,성일SIM함안공장,18.0
9808,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,성일SIM함안공장,18.0
9809,1.0,정상,30,PL,2.0,871.0,A,S-160,CS,21.598000000000006,8.0,7.0,건일산업(주),34.0
9810,1.0,정상,40,PL,0.5,75.0,A,S-160,CS,1.0590000000000002,4.0,3.0,성일SIM함안공장,25.0
9811,1.0,정상,40,PL,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,성일SIM함안공장,18.0
9812,1.0,정상,40,PL,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,성일SIM함안공장,18.0
9813,1.0,정상,30,PL,2.0,575.0,A,S-80,CS,17.789,5.0,4.0,건일산업(주),24.0
9814,1.0,정상,40,PL,3.0,250.0,A,S-80,CS,7.297999999999999,5.0,4.0,건일산업(주),30.0
9815,1.0,정상,40,PL,1.0,0.0,A,S-160,CS,1.1,1.0,0.0,성일SIM함안공장,18.0
9816,1.0,정상,40,PL,3.0,250.0,A,S-80,CS,7.297999999999999,5.0,4.0,건일산업(주),30.0
9817,1.0,정상,40,PL,1.0,0.0,A,S-160,CS,1.1,1.0,0.0,성일SIM함안공장,18.0
9818,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,0.7659999999999999,2.0,1.0,성일SIM함안공장,25.0
9819,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,성일SIM함안공장,18.0
9820,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,성일SIM함안공장,18.0
9821,1.0,정상,30,PG,3.0,282.0,A,S-80,CS,22.436,6.0,5.0,건일산업(주),24.0
9822,1.0,정상,40,PG,4.0,100.0,A,S-40,CS,23.608,3.0,2.0,성일SIM함안공장,25.0
9823,1.0,정상,40,PG,4.0,700.0,A,S-40,CS,38.681,8.0,7.0,건일산업(주),23.0
9824,1.0,정상,40,PG,4.0,373.0,A,S-40,CS,33.151,7.0,6.0,건일산업(주),23.0
9825,1.0,정상,40,PG,4.0,100.0,A,S-40,CS,23.608,3.0,2.0,성일SIM함안공장,18.0
9826,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,1.817,2.0,1.0,성일SIM함안공장,18.0
9827,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,0.7659999999999999,2.0,1.0,성일SIM함안공장,18.0
9828,1.0,정상,40,PG,0.5,75.0,A,S-160,CS,1.346,2.0,1.0,성일SIM함안공장,18.0
9830,1.0,정상,50,PL,4.0,4200.0,A,S-40,CS,72.006,2.0,1.0,건일산업(주),16.0
9831,1.0,정상,50,PL,4.0,6000.0,A,S-40,CS,100.95,2.0,1.0,건일산업(주),16.0
9832,1.0,정상,50,PL,4.0,6000.0,A,S-40,CS,105.42,3.0,2.0,건일산업(주),16.0
9833,1.0,정상,50,PL,4.0,5800.0,A,S-40,CS,97.734,2.0,1.0,건일산업(주),16.0
9834,1.0,정상,50,PL,4.0,1539.0,A,S-40,CS,45.557,4.0,3.0,건일산업(주),14.0
9835,1.0,정상,50,PL,4.0,1068.0,A,S-40,CS,33.81,4.0,3.0,건일산업(주),16.0
9836,1.0,정상,50,PL,4.0,3596.0,A,S-40,CS,72.104,4.0,3.0,건일산업(주),16.0
9837,1.0,정상,50,PM,4.0,2404.0,A,S-40,CS,67.025,9.0,8.0,건일산업(주),28.0
9838,1.0,정상,50,PM,4.0,6000.0,A,S-40,CS,105.42,3.0,2.0,건일산업(주),16.0
9839,1.0,정상,50,PM,4.0,1820.0,A,S-40,CS,60.532,7.0,6.0,건일산업(주),28.0
9840,1.0,정상,40,FCH,6.0,652.0,A,S-40,CS,60.726000000000006,7.0,6.0,성일SIM함안공장,30.0
9841,1.0,정상,30,FCH,2.0,821.0,A,S-160,CS,18.117,5.0,4.0,(주)성광테크,27.0
9842,1.0,정상,40,FCH,6.0,652.0,A,S-40,CS,60.726000000000006,7.0,6.0,성일SIM함안공장,30.0
9843,1.0,정상,40,PL,6.0,0.0,A,S-40,CS,9.94,1.0,0.0,성일SIM함안공장,23.0
9844,1.0,정상,40,PL,6.0,389.0,A,S-40,CS,45.557,8.0,7.0,건일산업(주),29.0
9845,1.0,정상,40,PL,1.0,0.0,A,S-160,CS,2.0,1.0,0.0,성일SIM함안공장,18.0
9846,1.0,정상,30,PL,6.0,839.0,A,S-40,CS,39.51,3.0,2.0,건일산업(주),26.0
9847,1.0,정상,40,PL,6.0,0.0,A,S-40,CS,9.94,1.0,0.0,성일SIM함안공장,23.0
9850,1.0,정상,30,PG,8.0,2039.0,A,S-80,CS,231.736,6.0,5.0,건일산업(주),26.0
9851,1.0,정상,40,PG,8.0,374.0,A,S-80,CS,110.175,3.0,2.0,성일SIM함안공장,25.0
9853,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,2.217,2.0,1.0,성일SIM함안공장,18.0
9854,1.0,정상,30,PG,8.0,2143.0,A,S-80,CS,238.459,6.0,5.0,건일산업(주),26.0
9855,1.0,정상,40,PG,8.0,374.0,A,S-80,CS,110.175,3.0,2.0,성일SIM함안공장,25.0
9856,1.0,정상,40,PG,8.0,581.0,A,S-80,CS,185.09,10.0,12.0,성일SIM함안공장,39.0
9857,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,2.217,2.0,1.0,성일SIM함안공장,18.0
9858,1.0,정상,40,PG,8.0,374.0,A,S-80,CS,110.175,3.0,2.0,성일SIM함안공장,25.0
9859,1.0,정상,40,PG,8.0,581.0,A,S-80,CS,185.09,10.0,12.0,성일SIM함안공장,39.0
9860,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,2.217,2.0,1.0,성일SIM함안공장,18.0
9861,1.0,정상,40,PG,8.0,374.0,A,S-80,CS,110.175,3.0,2.0,성일SIM함안공장,25.0
9862,1.0,정상,40,PG,8.0,581.0,A,S-80,CS,185.09,10.0,12.0,성일SIM함안공장,39.0
9863,1.0,정상,40,PG,1.0,100.0,A,S-160,CS,2.217,2.0,1.0,성일SIM함안공장,18.0
9864,1.0,정상,30,FCH,10.0,921.0,B,S-20,CS,118.061,6.0,5.0,건일산업(주),41.0
9865,0.0,정상,30,FCH,10.0,1392.0,B,S-20,CS,159.065,7.0,6.0,성일SIM함안공장,36.0
9866,1.0,정상,40,FWH,10.0,7130.0,B,S-20,CS,340.749,7.0,6.0,건일산업(주),22.0
9867,1.0,정상,40,FWH,10.0,8623.0,B,S-20,CS,416.066,8.0,7.0,성일SIM함안공장,36.0
9868,1.0,정상,30,FCH,12.0,1361.0,B,S-XS,CS,237.451,5.0,4.0,성일SIM함안공장,29.0
9869,1.0,정상,30,FCH,12.0,1991.0,B,S-XS,CS,285.69,3.0,2.0,건일산업(주),18.0
9870,1.0,정상,30,FCH,12.0,1462.0,B,S-XS,CS,244.975,5.0,4.0,(주)성광테크,28.0
9871,1.0,정상,30,FCH,12.0,1748.0,B,S-XS,CS,267.586,3.0,2.0,건일산업(주),25.0
9872,1.0,정상,30,FCH,12.0,1488.0,B,S-XS,CS,246.912,5.0,4.0,(주)성광테크,28.0
9873,1.0,정상,30,FCH,12.0,1753.0,B,S-XS,CS,199.279,2.0,1.0,건일산업(주),24.0
9874,1.0,정상,30,FCH,12.0,1503.0,B,S-XS,CS,248.03,5.0,4.0,(주)성광테크,23.0
9875,1.0,정상,30,FCH,12.0,1752.0,B,S-XS,CS,199.204,2.0,1.0,(주)성광테크,26.0
9876,1.0,정상,40,PG,12.0,5426.0,B,S-40,CS,698.435,8.0,7.0,성일SIM함안공장,39.0
9877,1.0,정상,30,PL,2.0,3298.0,B,S-160,CS,49.448,5.0,4.0,(주)성광테크,22.0
9878,1.0,정상,40,PL,3.0,6000.0,B,S-80,CS,102.5,4.0,3.0,건일산업(주),22.0
9879,1.0,정상,30,PL,3.0,6000.0,B,S-80,CS,116.583,5.0,4.0,건일산업(주),25.0
9880,1.0,정상,30,PL,3.0,1723.0,B,S-80,CS,51.746,8.0,7.0,건일산업(주),41.0
9881,1.0,정상,30,PL,3.0,1034.0,B,S-80,CS,21.983,3.0,2.0,건일산업(주),28.0
9882,1.0,정상,30,PL,3.0,1001.0,B,S-80,CS,22.279,4.0,3.0,건일산업(주),35.0
9883,1.0,정상,50,PG,4.0,1447.0,B,S-40,CS,40.167,5.0,4.0,건일산업(주),28.0
9884,1.0,정상,30,PG,4.0,2548.0,B,S-40,CS,75.33800000000002,9.0,8.0,건일산업(주),35.0
9885,1.0,정상,30,PG,4.0,1472.0,B,S-40,CS,56.103,8.0,7.0,(주)성광테크,26.0
9886,1.0,정상,30,PG,4.0,498.0,B,S-40,CS,15.688,3.0,2.0,(주)성광테크,26.0
9887,1.0,정상,30,PG,4.0,4388.0,B,S-40,CS,81.817,4.0,3.0,(주)성광테크,26.0
9888,1.0,정상,50,PL,4.0,995.0,B,S-40,CS,28.15,4.0,3.0,건일산업(주),29.0
9889,1.0,정상,50,PL,4.0,2896.0,B,S-40,CS,77.018,5.0,4.0,건일산업(주),16.0
9890,1.0,정상,50,PL,4.0,2891.0,B,S-40,CS,82.211,6.0,5.0,건일산업(주),16.0
9891,1.0,정상,50,PL,4.0,1146.0,B,S-40,CS,32.7,4.0,3.0,건일산업(주),16.0
9892,1.0,정상,30,PM,4.0,3155.0,B,S-40,CS,68.212,6.0,5.0,(주)성광테크,26.0
9893,1.0,정상,50,PM,4.0,598.0,B,S-40,CS,13.456,2.0,1.0,건일산업(주),28.0
9894,1.0,정상,30,FCH,6.0,1606.0,B,S-40,CS,109.592,6.0,5.0,건일산업(주),35.0
9895,1.0,정상,30,FCH,6.0,1434.0,B,S-40,CS,77.645,6.0,5.0,(주)성광테크,26.0
9896,1.0,정상,30,FCH,2.0,343.0,B,S-160,CS,5.141,2.0,1.0,건일산업(주),29.0
